country_iso3,year,gdp
LAO,2003,2023324407.2841384
LAO,2004,2366398119.863208
LAO,2005,2735558734.737903
LAO,2006,3455030060.978498
LAO,2007,4223152739.040517
LAO,2008,5446433157.401138
LAO,2009,5836137329.633054
LAO,2010,7131771014.704564
LAO,2011,8750104617.173029
LAO,2012,10192846339.40287
LAO,2013,11983252626.545183
LAO,2014,13279245886.385435
LAO,2015,14426380125.648829
LAO,2016,15912501722.614256
LAO,2017,17071155481.49936
LAO,2018,18141641089.79633
LAO,2019,18740561512.555496
LAO,2020,18981805250.242397
LAO,2021,18827148530.934723
LAO,2022,15468785203.753174
LAO,2023,15843155731.25518
NA,1960,236359697329.26685
NA,1961,215773982350.5694
NA,1962,215218301251.24612
NA,1963,228482029485.83868
NA,1964,263093007398.16443
NA,1965,297806778465.67114
NA,1966,322756407405.05963
NA,1967,317115282370.30304
NA,1968,316338717706.1487
NA,1969,354454622911.11707
NA,1970,402926758998.3742
NA,1971,443431301620.6312
NA,1972,504217949362.97546
NA,1973,633970164011.254
NA,1974,733418812229.9064
NA,1975,788838956828.1168
NA,1976,812873567659.8868
NA,1977,946458120173.975
NA,1978,939558602435.4496
NA,1979,1163005699434.633
NA,1980,1372119747166.9578
NA,1981,1415544964401.367
NA,1982,1400418314722.288
NA,1983,1461396318226.1274
NA,1984,1552335173187.2617
NA,1985,1660675505162.1038
NA,1986,1684896070685.4746
NA,1987,1746603588097.057
NA,1988,1907970208476.7783
NA,1989,1913194180510.283
NA,1990,1966143155409.277
NA,1991,1983419918605.2493
NA,1992,2022186054608.0432
NA,1993,2105333938710.2495
NA,1994,2442945412790.5786
NA,1995,3018292160017.546
NA,1996,3329594709957.7246
NA,1997,3486500370030.624
NA,1998,3361066467991.76
NA,1999,3106274396328.617
NA,2000,3410313487927.403
NA,2001,3525091029820.1104
NA,2002,3736796107267.6753
NA,2003,4257947205698.707
NA,2004,5117293242644.111
NA,2005,6172905218377.231
NA,2006,7448573743924.262
NA,2007,9382447414660.309
NA,2008,11663554908011.691
NA,2009,11269360521229.5
NA,2010,13564267760890.17
NA,2011,16530365963615.514
NA,2012,17680657970635.266
NA,2013,19042359863611.24
NA,2014,19776331354297.383
NA,2015,18550881244485.992
NA,2016,18593573738109.332
NA,2017,20631078375844.24
NA,2018,22623622462864.816
NA,2019,23050208314364.02
NA,2020,22531183291578.273
NA,2021,26872794398412.047
NA,2022,28062557325965.145
NA,2023,28341396914858.266
NA,1989,1007476718921.5654
NA,1990,1102119409745.3826
NA,1991,1189975815419.2734
NA,1992,1298654841940.8435
NA,1993,1536673815797.37
NA,1994,1794992207468.049
NA,1995,1941685792038.176
NA,1996,2101023530809.9417
NA,1997,2303337106936.646
NA,1998,2331650072097.7466
NA,1999,2107238195958.908
NA,2000,2326171956618.827
NA,2001,2281659001901.305
NA,2002,2051651216847.5151
NA,2003,2090649676533.063
NA,2004,2404140329731.789
NA,2005,2901840928620.712
NA,2006,3395773013103.3794
NA,2007,3997430459125.194
NA,2008,4642685980825.886
NA,2009,4355865396934.769
NA,2010,5395521584867.198
NA,2011,6137298312571.182
NA,2012,6209024743500.111
NA,2013,6362333301077.531
NA,2014,6483202078515.132
NA,2015,5418289197382.295
NA,2016,5283310849435.272
NA,2017,5866482345855.606
NA,2018,5742638741431.275
NA,2019,5659965575492.011
NA,2020,4804924789054.883
NA,2021,5578001135446.182
NA,2022,6341680448313.757
NA,2023,7094329636592.513
NA,1989,876402463262.6858
NA,1990,957593725702.958
NA,1991,1031036432080.744
NA,1992,1119017965058.758
NA,1993,1348397983096.4402
NA,1994,1592910332496.8948
NA,1995,1697838269009.4563
NA,1996,1853063931965.103
NA,1997,2021893648691.252
NA,1998,2038842311934.926
NA,1999,1810327579938.6975
NA,2000,2001496152611.1223
NA,2001,1951435655114.4248
NA,2002,1757081641119.6235
NA,2003,1793945251035.7202
NA,2004,2043684160277.3213
NA,2005,2470502060472.195
NA,2006,2881093926514.893
NA,2007,3401597415158.732
NA,2008,3931407891415.4766
NA,2009,3643244830292.974
NA,2010,4556436688834.758
NA,2011,5320445093655.743
NA,2012,5297857656983.352
NA,2013,5436631031505.861
NA,2014,5457289044548.768
NA,2015,4634564315170.454
NA,2016,4496975505130.537
NA,2017,5012883307321.984
NA,2018,4870399271215.6045
NA,2019,4804547155275.126
NA,2020,4046822646872.3726
NA,2021,4690738841614.132
NA,2022,5389510951677.686
NA,2023,6050580948759.951
NA,1989,944566530515.018
NA,1990,1034598506513.3104
NA,1991,1124702232048.2854
NA,1992,1232756088301.5469
NA,1993,1467156610889.901
NA,1994,1715278789092.88
NA,1995,1856211576641.3835
NA,1996,2017401470167.4136
NA,1997,2212848167141.8213
NA,1998,2234145456857.453
NA,1999,2003326360339.101
NA,2000,2214793108979.011
NA,2001,2161567505918.137
NA,2002,1927469572333.205
NA,2003,1960572727991.551
NA,2004,2264753929049.2812
NA,2005,2751720692301.9966
NA,2006,3234376593372.225
NA,2007,3826508335402.826
NA,2008,4465251653168.29
NA,2009,4176119188574.45
NA,2010,5210710546171.905
NA,2011,5940252657561.232
NA,2012,6005862490255.015
NA,2013,6154592516614.851
NA,2014,6270841236825.202
NA,2015,5194835549016.913
NA,2016,5053700630074.006
NA,2017,5631949735822.711
NA,2018,5506072829643.664
NA,2019,5413987316641.175
NA,2020,4561296585538.663
NA,2021,5310337203631.617
NA,2022,6045250902748.987
NA,2023,6772781697090.741
LVA,1995,5789128636.6229315
LVA,1996,5975248851.454824
LVA,1997,6527926445.681104
LVA,1998,7166275467.651614
LVA,1999,7533788133.55753
LVA,2000,7958852838.933951
LVA,2001,8362398701.589434
LVA,2002,9557031605.275124
LVA,2003,11771975156.80728
LVA,2004,14435700533.368025
LVA,2005,17003459863.098942
LVA,2006,21570076498.62052
LVA,2007,31054350977.97839
LVA,2008,35854274228.9139
LVA,2009,26410909090.90909
LVA,2010,23956163076.55748
LVA,2011,27474380566.26504
LVA,2012,28169902669.378365
LVA,2013,30204783461.84881
LVA,2014,31386896487.040672
LVA,2015,27263090547.061707
LVA,2016,28083597512.484116
LVA,2017,30483806017.831818
LVA,2018,34429023435.02115
LVA,2019,34225547537.074455
LVA,2020,34390910338.9604
LVA,2021,39443126174.43347
LVA,2022,40422521943.44179
LVA,2023,43627078481.28705
NA,1960,25396340997.127872
NA,1961,27210618722.561977
NA,1962,28791232467.254963
NA,1963,30202790676.206303
NA,1964,31642936960.58793
NA,1965,34376613040.483406
NA,1966,37271686786.00302
NA,1967,39756391346.56397
NA,1968,41993452462.145515
NA,1969,45398307340.834015
NA,1970,43924106346.48328
NA,1971,45503456420.03081
NA,1972,46497667763.415955
NA,1973,56115642779.66818
NA,1974,70169680467.1637
NA,1975,86232150421.10028
NA,1976,79141108671.18828
NA,1977,84799217600.39177
NA,1978,98673333687.5548
NA,1979,110482187765.816
NA,1980,124275806288.40771
NA,1981,130944751635.4153
NA,1982,131526119023.5398
NA,1983,132942322285.83388
NA,1984,139143974827.19647
NA,1985,152679351682.86774
NA,1986,129919742514.94466
NA,1987,138575407039.5359
NA,1988,151408311246.3332
NA,1989,162003196598.6238
NA,1990,188377840875.20572
NA,1991,206285815475.59863
NA,1992,162423362071.82953
NA,1993,170645186609.5282
NA,1994,167418947426.8737
NA,1995,171656467729.8137
NA,1996,179828980354.19138
NA,1997,188878580088.1532
NA,1998,191440642053.5476
NA,1999,197386815443.76105
NA,2000,224220841301.6215
NA,2001,215386170078.76697
NA,2002,235506872334.1742
NA,2003,266569126690.00363
NA,2004,306201111423.0941
NA,2005,360878706648.537
NA,2006,417524553902.59216
NA,2007,501270268255.7736
NA,2008,614414977114.4393
NA,2009,608426703148.3109
NA,2010,687433128591.7863
NA,2011,783931296546.4978
NA,2012,819266433465.4807
NA,2013,892428919239.911
NA,2014,959618110350.5364
NA,2015,920864864683.3088
NA,2016,936561647193.3788
NA,2017,1025062467402.3052
NA,2018,1090417461003.2312
NA,2019,1150500716964.0056
NA,2020,1162019936698.8362
NA,2021,1266743958589.0854
NA,2022,1424615962242.8284
NA,2023,1504251159792.0146
LBN,1988,3313540067.9324584
LBN,1989,2717998687.710016
LBN,1990,2838485353.9618664
LBN,1991,4690415092.536633
LBN,1992,5843579160.901219
LBN,1993,7941744492.235954
LBN,1994,9599127050.175585
LBN,1995,11718795528.555569
LBN,1996,13690217333.587885
LBN,1997,15751867489.444624
LBN,1998,17247179005.521946
LBN,1999,17391056369.226524
LBN,2000,17260364842.454395
LBN,2001,17649751243.781094
LBN,2002,19152238805.97015
LBN,2003,20082918739.63516
LBN,2004,21159827992.039803
LBN,2005,21497336498.839134
LBN,2006,22022709851.40962
LBN,2007,24827355014.925373
LBN,2008,29118916105.472637
LBN,2009,35399582928.68988
LBN,2010,38443907042.12272
LBN,2011,39927125961.5257
LBN,2012,44016799515.75456
LBN,2013,46880103080.597015
LBN,2014,48095213746.600334
LBN,2015,49929337836.81592
LBN,2016,51147308774.12936
LBN,2017,53027680685.90382
LBN,2018,54901519155.55556
LBN,2019,51605959131.27413
LBN,2020,31712128253.796097
LBN,2021,23131941556.784348
LBN,2022,20992421948.808086
LSO,1960,34579986.16800553
LSO,1961,35699985.72000571
LSO,1962,41859983.256006695
LSO,1963,47039981.184007525
LSO,1964,51939979.224008314
LSO,1965,54879978.048008785
LSO,1966,56699977.320009075
LSO,1967,59261976.29520948
LSO,1968,61445975.421609834
LSO,1969,65967973.61281056
LSO,1970,68739972.504011
LSO,1971,76480285.00441125
LSO,1972,80913200.42928225
LSO,1973,121188715.75986478
LSO,1974,150851316.52727023
LSO,1975,149558895.91458103
LSO,1976,147660036.91500923
LSO,1977,193315048.32876208
LSO,1978,266570066.64251664
LSO,1979,290134592.5230071
LSO,1980,431542536.663782
LSO,1981,434188034.18803424
LSO,1982,348741683.67384535
LSO,1983,386699308.8591688
LSO,1984,333163670.28022534
LSO,1985,268629925.8528049
LSO,1986,318858422.9892623
LSO,1987,402768324.48197055
LSO,1988,470395800.6006682
LSO,1989,495409232.6275786
LSO,1990,596410263.7438493
LSO,1991,704325366.7183932
LSO,1992,831029861.7047461
LSO,1993,835582062.4761685
LSO,1994,878250945.2804694
LSO,1995,1001894000.2784604
LSO,1996,946112492.844847
LSO,1997,998004258.7156752
LSO,1998,928460893.1089648
LSO,1999,912773681.050642
LSO,2000,887291687.9207957
LSO,2001,825706961.2386893
LSO,2002,775777238.5581402
LSO,2003,1157825434.789707
LSO,2004,1511236655.5204656
LSO,2005,1682343527.492213
LSO,2006,1800092563.754615
LSO,2007,1682131784.5136485
LSO,2008,1766902709.1993525
LSO,2009,1740894964.8051126
LSO,2010,2234754241.919178
LSO,2011,2579409619.967217
LSO,2012,2477702216.268875
LSO,2013,2367112931.642001
LSO,2014,2441063054.057919
LSO,2015,2359686724.538286
LSO,2016,2114426453.706967
LSO,2017,2306741674.0550013
LSO,2018,2556247291.9978547
LSO,2019,2390702295.827774
LSO,2020,2053338465.244617
LSO,2021,2406780518.528112
LSO,2022,2289355249.401483
LSO,2023,2046039024.45854
LBR,1960,190495599.999999
LBR,1961,183920899.999999
LBR,1962,191861799.999999
LBR,1963,200229599.99999905
LBR,1964,218929099.99999905
LBR,1965,229260799.999999
LBR,1966,244459499.999999
LBR,1967,261024299.99999905
LBR,1968,276820699.99999905
LBR,1969,306961799.999999
LBR,1970,323099699.99999905
LBR,1971,341543099.999999
LBR,1972,368097999.999999
LBR,1973,386968299.999999
LBR,1974,486954999.99999905
LBR,1975,577549299.999999
LBR,1976,596675699.999998
LBR,1977,673010599.999998
LBR,1978,717240399.999998
LBR,1979,814067899.999998
LBR,1980,854711499.999998
LBR,1981,846514499.999998
LBR,1982,863933199.999998
LBR,1983,823374899.999998
LBR,1984,848478299.999998
LBR,1985,851296099.999998
LBR,1986,840964399.999998
LBR,1987,972799999.999998
LBR,1988,1038300000
LBR,1989,786299999.999998
LBR,1990,384399999.999999
LBR,1991,348000000
LBR,1992,223500000
LBR,1993,160400000
LBR,1994,132200000
LBR,1995,134800000
LBR,1996,159400000
LBR,1997,295900000
LBR,1998,359600000
LBR,1999,441800000
LBR,2000,874000000
LBR,2001,906000000
LBR,2002,927000000
LBR,2003,748000000
LBR,2004,897000000
LBR,2005,949000000
LBR,2006,1119000000
LBR,2007,1373000000
LBR,2008,1726000000
LBR,2009,1768000000
LBR,2010,1998000000
LBR,2011,2398000000
LBR,2012,2791614000
LBR,2013,3177198100
LBR,2014,3225652000
LBR,2015,3227075700
LBR,2016,3398419600
LBR,2017,3390703400
LBR,2018,3422754800
LBR,2019,3319596500
LBR,2020,3176126340
LBR,2021,3513049520
LBR,2022,4001047000
LBR,2023,4332000000
LBY,1960,401644248.8258345
LBY,1961,443905611.5536942
LBY,1962,619725784.7344817
LBY,1963,892327911.0880151
LBY,1964,1341395422.267036
LBY,1965,1804979679.2824948
LBY,1966,2312438534.6052895
LBY,1967,2726986913.0912633
LBY,1968,3850623095.570402
LBY,1969,4380987480.449372
LBY,1970,4601649450.001371
LBY,1971,5260185125.606411
LBY,1972,6299395544.716475
LBY,1973,8625889430.825327
LBY,1974,15112543717.696274
LBY,1975,14710912456.966402
LBY,1976,19096943016.359512
LBY,1977,22428297108.211823
LBY,1978,22136422642.1196
LBY,1979,30536429497.973866
LBY,1980,40953924948.99798
LBY,1981,36374353879.63297
LBY,1982,33760146991.755833
LBY,1983,33200520139.865597
LBY,1984,29476109151.85227
LBY,1985,31530566323.50788
LBY,1986,24180400960.62138
LBY,1987,26697659335.91487
LBY,1988,24308959591.723656
LBY,1989,25156707900.18164
LBY,1990,28904183602.48184
LBY,1991,31991821264.711754
LBY,1992,33887047909.27463
LBY,1993,30660051910.503662
LBY,1994,28610549763.468513
LBY,1995,25541379186.645782
LBY,1996,27884615384.615383
LBY,1997,30700897874.870354
LBY,1998,27251301398.28134
LBY,1999,35975860857.11637
LBY,2000,38270954138.11281
LBY,2001,34112093927.253975
LBY,2002,20481889763.77953
LBY,2003,26265625000
LBY,2004,33122307692.30769
LBY,2005,47334691241.49238
LBY,2006,60094231606.64205
LBY,2007,68032978390.600685
LBY,2008,86710767415.13712
LBY,2009,60808562033.41912
LBY,2010,75380825062.4216
LBY,2011,48169263294.10074
LBY,2012,92540938129.13144
LBY,2013,75351107029.06049
LBY,2014,57372355592.02202
LBY,2015,48717501321.30524
LBY,2016,49912073701.298
LBY,2017,67157452181.77383
LBY,2018,76686029772.14833
LBY,2019,72081962263.17938
LBY,2020,65688454971.56625
LBY,2021,47786789103.81721
LBY,2022,55938727098.017426
LBY,2023,50491722445.7773
LIE,1970,90099360.8433666
LIE,1971,104889795.33384584
LIE,1972,124940289.32382011
LIE,1973,165928881.5555197
LIE,1974,193980464.8821012
LIE,1975,246389101.8536131
LIE,1976,272489300.46782696
LIE,1977,303493119.4807626
LIE,1978,436912067.7842871
LIE,1979,503173104.3918868
LIE,1980,534699362.8961609
LIE,1981,511647750.1244755
LIE,1982,522096760.2910935
LIE,1983,524023624.8905505
LIE,1984,502620991.85294354
LIE,1985,529073612.4535789
LIE,1986,779357802.5000597
LIE,1987,1052848995.9710084
LIE,1988,1161757671.017563
LIE,1989,1119983801.2133808
LIE,1990,1421509216.3742354
LIE,1991,1484160302.149524
LIE,1992,1631177029.4506257
LIE,1993,1673085244.6878996
LIE,1994,1948129622.7513213
LIE,1995,2428525060.6992655
LIE,1996,2504012993.4223833
LIE,1997,2298389802.888832
LIE,1998,2479699106.022639
LIE,1999,2664105901.188626
LIE,2000,2483889858.323124
LIE,2001,2491800558.7767353
LIE,2002,2688618747.381476
LIE,2003,3070803051.4216375
LIE,2004,3454373797.744424
LIE,2005,3659319116.880572
LIE,2006,4000102086.1463513
LIE,2007,4601429897.214683
LIE,2008,5081479840.087157
LIE,2009,4504375348.070381
LIE,2010,5082337238.447185
LIE,2011,5739706004.896165
LIE,2012,5456102482.286143
LIE,2013,6391708310.677266
LIE,2014,6657526979.7227745
LIE,2015,6268515276.174405
LIE,2016,6237302033.50132
LIE,2017,6474308717.852892
LIE,2018,6692620691.841458
LIE,2019,6436467007.119318
LIE,2020,6405870210.32293
LIE,2021,7710380085.922573
LIE,2022,7364654515.139836
LTU,1995,7867140395.3370495
LTU,1996,8382519637.462235
LTU,1997,10118631851.532152
LTU,1998,11239547690.979712
LTU,1999,10971583944.75615
LTU,2000,11524776866.637894
LTU,2001,12237388001.72637
LTU,2002,14259781159.011929
LTU,2003,18781721376.198536
LTU,2004,22627507451.564827
LTU,2005,26097677571.837296
LTU,2006,30183575103.52616
LTU,2007,39697891351.94308
LTU,2008,47797551587.88233
LTU,2009,37388122046.14957
LTU,2010,37128694028.24299
LTU,2011,43535051482.386894
LTU,2012,42927454291.478
LTU,2013,46523420074.437225
LTU,2014,48533659592.17279
LTU,2015,41435533340.38826
LTU,2016,43047309305.73629
LTU,2017,47758736931.78008
LTU,2018,53751411409.444664
LTU,2019,54808531641.411674
LTU,2020,56964942999.365135
LTU,2021,66798933785.77024
LTU,2022,71013953448.20845
LTU,2023,77836396962.77196
NA,1960,281513384434.6106
NA,1961,278866906709.62494
NA,1962,283225160603.8817
NA,1963,311642009337.68286
NA,1964,354591643895.0328
NA,1965,390786297425.9445
NA,1966,397997512739.9433
NA,1967,414951012881.8721
NA,1968,438311723850.6603
NA,1969,488148069271.3306
NA,1970,534184239050.1719
NA,1971,569852863503.0577
NA,1972,639212140996.3597
NA,1973,791712142946.5773
NA,1974,995177860924.0582
NA,1975,1126112347961.9883
NA,1976,1204422071137.7874
NA,1977,1350366408500.727
NA,1978,1462134389152.507
NA,1979,1758772782062.743
NA,1980,2120140554041.037
NA,1981,2395447207576.501
NA,1982,2328098940942.154
NA,1983,2332808607645.408
NA,1984,2404502554839.8955
NA,1985,2481198229475.388
NA,1986,2482659495793.3735
NA,1987,2538704908833.594
NA,1988,2700670440287.3755
NA,1989,2796054379188.1904
NA,1990,3194207232338.2344
NA,1991,3099577605029.121
NA,1992,3275746556657.195
NA,1993,3621878198949.937
NA,1994,4056216007769.8306
NA,1995,4627182611255.594
NA,1996,5138106425452.639
NA,1997,5453626933451.324
NA,1998,5426864974673.005
NA,1999,5223485813254.015
NA,2000,5680267093251.765
NA,2001,5687811932590.818
NA,2002,5796547790161.355
NA,2003,6487373546291.206
NA,2004,7609727994130.641
NA,2005,8985212394211.484
NA,2006,10575560319816.438
NA,2007,12982509324893.04
NA,2008,15416273265910.094
NA,2009,15446634909614.828
NA,2010,18779543105771.965
NA,2011,22115543075986.547
NA,2012,23512181553245.633
NA,2013,24940261486687.688
NA,2014,26101787332747.258
NA,2015,25326526306958.895
NA,2016,25586586836480.04
NA,2017,27933259327710.605
NA,2018,29703722066967.895
NA,2019,30424528245038.4
NA,2020,29491920680088.1
NA,2021,34734957850217.367
NA,2022,36438640513559.945
NA,2023,37425214512640.016
NA,1980,77122651920.4901
NA,1981,82418257129.42076
NA,1982,81995485614.89304
NA,1983,83287284892.70743
NA,1984,85877398913.04704
NA,1985,83637573681.02122
NA,1986,87036099939.58536
NA,1987,92958586119.6511
NA,1988,98924794835.559
NA,1989,107335669383.7681
NA,1990,134347494494.30344
NA,1991,150993763705.44113
NA,1992,103352914778.29485
NA,1993,110352175466.11037
NA,1994,103210150492.258
NA,1995,95755547189.2036
NA,1996,92529748881.59048
NA,1997,98821120247.74542
NA,1998,99814560375.6219
NA,1999,100732241436.72588
NA,2000,123908609247.70714
NA,2001,116417867734.74731
NA,2002,128027966515.98409
NA,2003,142978584361.76297
NA,2004,167196877615.7172
NA,2005,199723321087.3299
NA,2006,232208542309.01968
NA,2007,282893624749.081
NA,2008,340460080321.201
NA,2009,338898157425.0691
NA,2010,372940632041.9117
NA,2011,404514516429.2772
NA,2012,381701640886.4106
NA,2013,394195409295.52527
NA,2014,422083905892.0215
NA,2015,416120726145.3175
NA,2016,383741508244.75934
NA,2017,401921089084.3765
NA,2018,418228093932.97217
NA,2019,445278364305.2016
NA,2020,439782467036.04614
NA,2021,466420564539.2052
NA,2022,530578689814.7639
NA,2023,646797730009.0897
NA,1960,84616597001.7576
NA,1961,90186836256.71996
NA,1962,92181987015.38364
NA,1963,102323690387.20752
NA,1964,114986005597.94344
NA,1965,123090762933.9298
NA,1966,112246181466.76584
NA,1967,119766383300.23282
NA,1968,127098240318.22308
NA,1969,140740972605.24472
NA,1970,152459416906.0188
NA,1971,158769875405.11966
NA,1972,169451049612.97223
NA,1973,199278079278.46332
NA,1974,246307958711.11575
NA,1975,269899256935.89905
NA,1976,285187204916.1434
NA,1977,320267597120.236
NA,1978,362652450928.9863
NA,1979,421466175467.3508
NA,1980,513382469665.04095
NA,1981,639660890994.898
NA,1982,635625327940.03125
NA,1983,601271756417.1189
NA,1984,576353494488.9666
NA,1985,615172490135.2793
NA,1986,618320700863.6659
NA,1987,672772469674.5753
NA,1988,696573677133.5255
NA,1989,683580725600.272
NA,1990,733709873217.5557
NA,1991,702239992887.2863
NA,1992,735562027814.6439
NA,1993,747221959277.4996
NA,1994,839697566445.0511
NA,1995,997448004604.6936
NA,1996,1135329336524.526
NA,1997,1192059711359.326
NA,1998,1217725094952.8542
NA,1999,1122826692042.7188
NA,2000,1185525202868.8542
NA,2001,1197955232304.742
NA,2002,1264000378395.073
NA,2003,1433893499316.569
NA,2004,1649437905989.3745
NA,2005,1900255691229.495
NA,2006,2225374816704.3906
NA,2007,2723528151247.7573
NA,2008,3012634293754.0366
NA,2009,3141137667805.053
NA,2010,3780034647966.0913
NA,2011,4217834186882.1807
NA,2012,4456528170120.237
NA,2013,4712914034204.832
NA,2014,5090396351864.472
NA,2015,5083698600746.065
NA,2016,5297558624291.54
NA,2017,5693069209502.067
